k,p,rondas,consenso
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,4,8,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,5,5,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,6,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,7,4,True
170,8,4,True
170,8,4,True
170,8,4,True
170,8,4,True
170,8,4,True
170,8,4,True
170,8,4,True
170,8,4,True
170,8,4,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,8,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,9,5,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,4,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,10,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,11,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,12,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,13,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,14,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,15,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,3,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,16,5,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,17,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,18,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,3,True
170,19,4,True
170,19,4,True
170,19,4,True
170,19,4,True
170,19,4,True
170,19,4,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,3,11,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,4,8,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
171,5,6,True
