n,a,rondas,consenso
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,11,True
12800,0.400000,11,True
12800,0.400000,11,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,22,True
12800,0.400000,22,True
12800,0.400000,22,True
12800,0.400000,22,True
12800,0.400000,22,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,20,True
12800,0.400000,20,True
12800,0.400000,20,True
12800,0.400000,20,True
12800,0.400000,20,True
12800,0.400000,20,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,11,True
12800,0.400000,11,True
12800,0.400000,11,True
12800,0.400000,11,True
12800,0.400000,11,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,14,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,17,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,10,True
12800,0.400000,10,True
12800,0.400000,10,True
12800,0.400000,10,True
12800,0.400000,10,True
12800,0.400000,10,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,12,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,16,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,15,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,18,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.400000,13,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,18,True
12800,0.500000,18,True
12800,0.500000,18,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,20,True
12800,0.500000,20,True
12800,0.500000,20,True
12800,0.500000,20,True
12800,0.500000,20,True
12800,0.500000,20,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,18,True
12800,0.500000,18,True
12800,0.500000,18,True
12800,0.500000,18,True
12800,0.500000,18,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,15,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,10,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,13,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,19,True
12800,0.500000,19,True
12800,0.500000,19,True
12800,0.500000,19,True
12800,0.500000,19,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,16,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,9,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,12,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,14,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,11,True
12800,0.500000,9,True
